ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FONTAINE NOTRE DAME;Rue du Château (devant Mairie);E-3 S / H-4 S;P>25743;3,0;0,155;;;12/04/2012;09:00;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;FONTAINE NOTRE DAME;Grande Rue;E-2 S / H-3 S;P>25742;3,0;0,559;;;12/04/2012;09:07;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;MARCY;Rue Florent Montigny Mairie;E-2 S / H-3 S;P>25764;3,0;0,399;;;12/04/2012;09:17;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;MESNIL ST LAURENT;Rue Sainte Camione;E-2 S / H-3 S;P>25767;3,0;0,743;;;12/04/2012;09:33;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;MORCOURT;Rue du Commandant Guy (terrain de foot);E-2 S / H-3 S;P>25746;3,0;0,758;;;12/04/2012;08:32;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;NEUVILLE ST AMAND;Place de la Mairie;E-2 S / H-2 S;P>25788;3,0;0,928;;;12/04/2012;09:42;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;OMISSY;Rue du Fossé;E-3 S / H-5 S;P>25748;3,0;0,588;;;12/04/2012;08:14;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;REMAUCOURT;Rue de l'église;E-2 S / H-3 S;P>25753;3,0;0,713;;;12/04/2012;08:04;
ST QUENTIN;;Verre Couleur;2340;GAUCHY;GAUCHY;Déchetterie route de chauny;E-1 S / H-1 S impératif;P>25779;4,0;0,620;;;16/04/2012;09:28;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;GAUCHY;Déchetterie route de chauny;1 sem;P>31031;3,0;0,779;;;16/04/2012;09:27;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;SAINT QUENTIN CENTRE;Avenue Faidherbe (bas);4 sem;P>30778;3,0;0,321;;;16/04/2012;08:00;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN NORD;Rue Alfred Clin (hors Heures scolaires);2 sem;P>25682;3,0;0,730;;;16/04/2012;10:10;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Bd Gambetta (face au n°1) en haut;2 sem;P>25717;4,0;0,989;;;16/04/2012;10:33;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Place de la Liberté;1 sem;P>25716;4,0;0,541;;;16/04/2012;10:36;
ST QUENTIN;;Verre Couleur;2691;ST QUENTIN;ST QUENTIN CENTRE;Rue A Gibert/Rue Renan;3 sem;P>25715;4,0;1,105;;;16/04/2012;09:47;
